Address,code,purchased,value
20011395420,72211,1,800000
20011395420,72317,1,700000
20001385412,72211,1,700000
20001385423,72211,1,1200000
20001385423,72317,1,800000
20001385423,73213,1,30000
20001385420,73215,1,60000
20011395407,72211,1,1300000
20004387823,73217,1,360000
20011395423,72211,1,250000
20011395423,72213,1,480000
20011395423,72317,1,550000
20011395415,73216,1,50000
20011395411,72211,1,200000
20001385417,72211,1,2000000
20001385417,72317,1,1000000
20001385417,72412,1,70000
20005389011,73113,1,20000
20005389011,73211,1,260000
20005389011,73215,1,160000
20005389011,73216,1,100000
20005389018,73215,1,550000
20010394223,72211,1,900000
20010394223,73217,1,2250000
20010394220,72211,1,1200000
20010394220,72317,1,550000
20012396620,72211,1,200000
20012396620,72213,1,200000
20012396620,72214,1,1000000
20012396620,72322,1,5000000
20012396609,73215,1,180000
20003386610,73215,1,150000
20003386610,73216,1,150000
20003386610,73217,1,250000
20003386620,73215,1,300000
20004387809,73217,1,2000000
20004387817,72211,1,1300000
20004387817,72214,1,70000
20004387817,72322,1,4900000
20004387817,73217,1,105000
20004387817,73222,1,800000
20004387820,73215,1,200000
20004387820,73216,1,40000
20004387811,72211,1,700000
20006390211,73217,1,300000
20006390209,73211,1,80000
20007392620,73215,1,60000
20007392620,73217,1,110000
20007392616,72211,1,900000
20007392616,72317,1,700000
20007392611,73215,1,120000
20007392623,72211,1,1200000
20007392623,72318,1,500000
20006390223,72211,1,100000
20006390223,73211,1,100000
20013397808,72211,1,80000
20013397808,73215,1,80000
20013397823,72211,1,150000
20013397823,73215,1,510000
20013397814,73215,1,750000
20013397814,73222,1,2000000
20010394211,73215,1,200000
20010394217,72211,1,800000
20010394217,72213,1,330000
20010394208,72211,1,500000
20010394208,72213,1,200000
20010394208,73222,1,1500000
20010394214,72211,1,1200000
20010394214,72214,1,500000
20010394214,73222,1,1150000
20007391420,73217,1,160000
20007391415,72211,1,900000
20001385415,72211,1,800000
20001385408,73217,1,600000
20007391423,73215,1,100000
20007391423,73217,1,140000
20001384223,72211,1,650000
20001384223,73212,1,60000
20001384223,73216,1,150000
20001384207,72211,1,1000000
20001384207,73216,1,150000
20001384208,72211,1,800000
20001384208,72213,1,300000
20001384208,73216,1,100000
20001384215,72211,1,800000
20001384215,73212,1,40000
20001384215,73216,1,100000
20001384220,72211,1,1100000
20001384220,73212,1,40000
20001384214,73216,1,80000
20007391820,72211,1,900000
20007391820,72317,1,800000
20007391823,73217,1,130000
20007391814,73215,1,200000
20007391817,72211,1,800000
20007391817,72214,1,600000
20007391808,73215,1,150000
20003387008,73215,1,510000
20012395823,72211,1,400000
20012395823,72213,1,600000
20003387007,73215,1,500000
20003387007,73217,1,500000
20012395820,72211,1,1000000
20012395820,73215,1,500000
20012395811,73215,1,200000
20012395811,73216,1,200000
20002385814,72211,1,150000
20002385814,72214,1,70000
20002385814,72318,1,250000
20002385814,73215,1,450000
20002385814,73222,1,300000
20002385823,73215,1,150000
20002385808,73213,1,100000
20002385811,72211,1,200000
20002385811,73215,1,100000
20011394623,72211,1,400000
20011394623,72214,1,180000
20011394623,73217,1,800000
20011394620,72211,1,1200000
20011394620,73215,1,150000
20011394620,73217,1,400000
20012395817,73211,1,500000
20012395817,73215,1,300000
20013397008,72211,1,200000
20013397008,72214,1,80000
20013397008,73215,1,300000
20013397020,73215,1,450000
20009393015,72211,1,100000
20009393015,73219,1,400000
20009393011,73217,1,300000
20012395808,73213,1,70000
20009393017,72211,1,1250000
20009393017,72213,1,400000
20009393017,72214,1,1180000
20009393017,72322,1,3000000
20013397016,72211,1,400000
20001384609,72211,1,700000
20001384616,73217,1,1600000
20011394611,72211,1,200000
20011394611,73215,1,1000000
20002385820,72211,1,800000
20001384620,72211,1,1400000
20001384620,72213,1,300000
20009393008,72211,1,500000
20009393008,72213,1,600000
20004388214,72211,1,150000
20004388214,72214,1,200000
20004388214,73213,1,240000
20004388214,73216,1,100000
