Address,code,purchased,value
20001384225,61123,1,420000
20001384225,61221,1,490000
20001384232,61123,1,535000
20001384232,61221,1,550000
20001384235,61123,1,625000
20001384235,61221,1,685000
20001384235,62123,1,550000
20001384235,62342,1,1200000
20011394620,61119,1,4000000
20011394620,61221,1,900000
20011394620,62334,1,6000000
20011394623,61119,1,2400000
20011394623,62122,1,500000
20011394623,62334,1,300000
20011394623,62341,1,250000
20011394626,61119,1,600000
20011394626,61221,1,150000
20011394626,62119,1,80000
20011394626,62345,1,200000
20001384223,61123,1,610000
20001384223,61221,1,675000
20001384223,62224,1,4200000
20009393027,61119,1,1000000
20009393027,62122,1,2000000
20009393027,62334,1,4000000
20009393027,62341,1,4000000
20009393021,61119,1,3000000
20009393021,62122,1,450000
20009393021,62335,1,1200000
20003387025,61121,1,300000
20003387032,61121,1,4200000
20003387032,61122,1,400000
20003387032,61221,1,900000
20003387032,61312,1,11000000
20007391823,61119,1,700000
20007391823,62119,1,200000
20007391823,62119,8,300000
20007391832,61119,1,600000
20007391832,61221,1,150000
20007391832,62119,1,100000
20007391832,62119,8,150000
20009393035,61121,1,5000000
20003387029,61122,1,500000
20002385832,61119,1,520000
20002385832,61221,1,200000
20002385832,62119,1,135000
20002385832,62119,8,165000
20011395435,61119,1,800000
20011395435,62122,1,550000
20007391426,61123,1,300000
20006389419,61221,1,200000
20003387035,61119,1,100000
20003387035,61119,8,150000
20003387035,62119,8,150000
20003387019,61121,1,1000000
20003387019,61221,1,250000
20003387019,62347,1,50000
20003387024,61119,1,4000000
20003387024,61119,8,4100000
20003387024,62119,1,1100000
20006390626,61119,1,40000000
20006390626,61122,1,3000000
20006390626,61221,1,2550000
20006390626,62119,1,5000000
20006390626,62223,1,20000000
20006390626,62334,1,3000000
20006390626,62334,8,3300000
20006390626,62342,1,1000000
20006390626,62342,8,1100000
20006390626,62347,1,1000000
20011395432,61119,1,350000
20011395432,61221,1,150000
20011395432,62119,1,250000
20011395432,62341,1,150000
20006390622,61119,1,2700000
20006390622,61119,8,2800000
20006390622,61221,1,400000
20006390622,62119,1,500000
20006390622,62119,8,600000
20007391826,61119,1,300000
20007391826,62119,1,100000
20007391826,62119,8,200000
20011394625,61221,1,200000
20007391820,61221,1,250000
20011394632,61119,1,1500000
20011394632,62121,1,400000
20011394632,62348,1,500000
20002385819,61119,1,1500000
20002385819,62122,1,500000
20002385819,62341,1,600000
20007392630,62121,1,450000
20007392630,62341,1,520000
20007392632,61119,1,700000
20007392632,62121,1,800000
20002385828,62122,1,200000
20002385828,62122,8,200000
20002385828,62334,1,900000
20002385828,62342,1,700000
20007392627,61119,1,2000000
20007392627,62334,1,2450000
20007392635,61123,1,100000
20010393429,61119,1,5000000
20010393429,62123,1,1600000
20010393429,62334,1,8000000
20012395826,61119,1,700000
20012395826,62122,1,500000
20013397021,61119,1,3800000
20013397021,61122,1,600000
20013397021,61221,1,400000
20013397021,62119,1,800000
20013397021,62334,1,250000
20013397021,62334,8,350000
20003386626,61121,1,3000000
20003386623,61221,1,300000
20003386621,61119,1,2200000
20003386621,61121,1,1850000
20003386621,62122,1,550000
20006389432,61119,1,500000
20006389432,61119,5,200000
20006389432,62121,1,500000
20006389432,62121,5,200000
20006389432,62342,1,1000000
20006389432,62342,5,500000
20010394235,61119,1,400000
20010394235,61221,1,300000
20010394235,62119,1,300000
20010394226,61221,1,200000
20007391829,61119,8,2000000
20007391829,61221,1,200000
20007391829,62123,8,1000000
20007391829,62342,8,800000
20007391420,61119,1,250000
20007391420,62117,1,175000
20005389035,61119,1,400000
20005389035,62122,1,1000000
20005389027,61122,1,250000
20005389027,61221,1,350000
20005389027,62122,1,700000
20007392623,61119,1,3000000
20007392623,62121,1,800000
20004387829,62121,1,200000
20007391835,62119,1,100000
20007391835,62119,8,150000
20007391835,62341,1,200000
20012396626,61122,1,300000
20012396626,61123,1,150000
20012396626,61221,1,450000
20012396632,61119,1,450000
20012396632,61221,1,200000
20012396632,62119,1,50000
20012396632,62119,8,250000
20012396632,62334,1,250000
20012396623,61119,1,1200000
20012396623,61221,1,400000
20012396623,62119,1,300000
20006390620,61119,1,3300000
20006390620,61119,8,3500000
20006390620,61122,1,500000
20006390620,61338,1,800000
20006390620,62119,1,150000
20006390620,62119,8,200000
20010393435,61119,1,80000
20010393435,61119,8,150000
20010393435,62119,1,50000
20010393435,62119,8,200000
20010393432,61119,1,900000
20010393432,62122,1,500000
20010393432,62334,1,850000
20010393432,62342,1,450000
20004388229,61119,1,1000000
20004388229,62122,1,1250000
20004388229,62334,1,3000000
20010393428,61119,1,4800000
20010393428,61122,1,400000
20010393428,61221,1,500000
20010393428,62122,1,600000
20010393428,62335,1,4000000
20010393428,62341,1,850000
20004387820,61119,1,1750000
20004387820,61221,1,300000
20004387820,62119,1,800000
20004387820,62347,1,170000
20004387835,61121,1,110000
20004388220,61221,1,150000
20006390629,61122,1,300000
20006390629,62119,8,200000
20004388223,61119,1,200000
20004388223,62121,1,300000
20004388223,62342,1,200000
20004387832,61119,1,450000
20004387832,61119,8,500000
20004387832,62119,1,350000
20004387832,62119,8,400000
20004387832,62347,1,200000
20012396621,61119,1,400000
20012396621,61122,1,300000
20012396621,61123,1,200000
20012396621,61221,1,600000
20012396621,62119,1,300000
20012396621,62341,8,800000
20004387826,61121,1,1500000
20012396629,61122,1,200000
20012396629,61221,1,400000
20001384626,61123,1,515000
20001384626,61221,1,520000
20001384626,62121,1,280000
20001384622,61123,1,315000
20001384622,61221,1,280000
20001384629,61123,1,590000
20001384629,61221,1,700000
20010393419,61119,1,500000
20010393419,61122,1,600000
20010393419,61221,1,350000
20010393419,62122,1,75000
20010393419,62122,8,325000
20010393419,62334,1,750000
20010393419,62342,1,3100000
20010393419,62347,1,500000
20001384621,61123,1,665000
20001384621,61221,1,689000
20012395825,61119,1,400000
20012395825,61119,8,300000
20012395825,62119,1,118000
20012395825,62119,8,182000
20012395825,62334,8,1500000
20012395825,62341,8,1700000
20013397819,62224,1,67000000
20013397819,62334,1,10000000
20013397823,61119,1,650000
20013397823,62119,1,80000
20013397823,62119,8,320000
20013397035,61122,1,250000
20013397026,61119,1,450000
20013397026,61119,8,500000
20013397026,62119,1,50000
20013397026,62119,8,100000
20013397026,62342,1,225000
20013397026,62342,8,300000
20013397832,61121,1,1000000
20013397832,61221,1,150000
20012395835,61119,1,800000
20012395835,61122,1,200000
20012395835,62119,1,55000
20012395835,62119,8,145000
20013397029,61121,1,350000
20013397029,61122,1,250000
20013397032,61123,1,120000
20013397032,61221,1,700000
20001385430,62341,1,800000
20001385421,61119,1,700000
20001385421,61221,7,200000
20001385421,62119,1,300000
20001385424,61221,1,300000
20001385429,61122,1,200000
20001385429,61221,1,200000
20006390219,61121,1,60000
20006390227,61121,1,100000
20006390235,61121,1,350000
20006390235,61221,1,150000
20006390235,62223,1,1500000
20006390232,61119,1,4500000
20006390232,61119,8,4600000
20006390232,61122,1,3000000
20006390232,61221,1,400000
20006390232,61338,1,250000
20006390232,62119,1,1800000
20006390232,62334,1,7500000
20006390232,62338,1,12000000
20010393832,61221,7,150000
20006389832,61119,1,2200000
20006389832,61119,8,2300000
20006389832,61221,1,500000
20006389832,62119,1,500000
20010393823,61119,1,400000
20010393823,61119,8,150000
20010393823,62119,1,200000
20010393823,62119,8,300000
20010393835,61119,1,2500000
20010393835,62122,1,1000000
20010393835,62335,1,4000000
20010393835,62342,1,3000000
20005388635,61119,1,4000000
20005388635,61122,1,100000
20005388635,61221,1,500000
20005388635,62121,1,1000000
20005388635,62341,1,3000000
20005388629,61119,1,600000
20005388629,62122,1,1000000
20005388629,62334,1,3000000
20010393821,61121,1,50000
20010393821,61221,1,150000
20006389822,61119,1,250000
20006389822,61119,8,300000
20006389822,61122,1,300000
20006389822,61221,1,450000
20006389822,61312,1,150000
20006389822,62119,1,800000
20006389822,62334,1,1700000
20006389822,62341,1,3000000
20005388621,61122,1,300000
20005388621,61221,1,600000
20010393827,61119,1,4000000
