Address,code,purchased,value
20001384225,95413,1,80000
20001384229,94112,1,500000
20001384229,95411,1,200000
20001384229,95415,1,120000
20001384229,95419,1,300000
20001384232,95413,1,200000
20001384232,95416,1,300000
20001384629,95122,1,500000
20001384629,95411,1,400000
20001384629,95414,1,300000
20001384629,95415,1,200000
20001384636,95411,1,450000
20001384636,95415,1,200000
20001384641,93114,1,480000
20001385029,95413,1,150000
20001385041,95411,1,1000000
20001385041,95413,1,500000
20001385425,95411,1,700000
20001385425,95415,1,150000
20001385425,95416,1,300000
20001385425,95418,1,150000
20002385841,95413,1,400000
20002386234,94112,1,2000000
20003386627,94112,1,1000000
20003386627,94116,1,4000000
20003387028,94216,1,500000
20003387038,94216,1,600000
20004387830,93311,1,400000
20004387831,95415,1,100000
20004387831,95418,1,100000
20004387841,93311,1,1000000
20004387841,93312,6,4000000
20004388241,95411,1,150000
20004388241,95413,1,60000
20006389835,95411,1,450000
20006389835,95413,1,50000
20006390235,93311,1,600000
20006390238,93311,1,500000
20006390634,93311,1,6000000
20006390638,95411,1,570000
20007391031,94216,1,1200000
20007391429,94112,1,300000
20007391438,91419,1,30000
20007391438,95413,1,30000
20007391438,95415,1,50000
20007391438,95418,1,50000
20007391829,95411,1,130000
20007391829,95413,1,80000
20007391838,93114,1,1200000
20007391838,93117,1,300000
20007391838,94216,1,1100000
20007392627,94112,1,2500000
20007392628,95411,1,800000
20007392628,95413,1,300000
20007392635,94216,1,800000
20007392638,93314,1,8300000
20007392638,94112,1,1000000
20009393025,95413,1,650000
20009393035,94111,1,800000
20011395032,95413,1,100000
20011395032,95415,1,150000
20011395032,95418,1,100000
20011395426,94216,1,500000
20011395441,93114,1,100000
20011395441,93117,1,150000
20011395441,95415,1,40000
20011395441,95425,1,120000
20012396641,93116,1,600000
20013397026,94112,1,2000000
20013397038,93311,1,700000
20013397441,93314,1,700000
20013397836,95413,1,40000
20101398326,93113,1,950000
20101398326,93114,1,550000
20101398326,94311,1,450000
20101398326,95411,1,150000
20101398332,95411,1,270000
20101398332,95413,1,100000
20104399641,95411,1,480000
20104399641,95413,1,180000
20105400126,94311,1,300000
20105400138,93114,1,1100000
20107401527,94112,1,2000000
20107401529,94311,1,350000
20107401533,93114,1,2000000
20107401535,95413,1,150000
20108401929,94112,1,3000000
20110403230,94112,1,3000000
20111403641,95411,1,180000
20111403641,95413,1,120000
20113404732,94112,1,1800000
20113404735,94112,1,2000000
20201406729,93311,1,400000
20202407126,94111,1,600000
20202407130,93116,1,900000
20202407130,95413,1,50000
20202407135,95416,1,460000
20202407138,94111,1,300000
20202407138,95411,1,300000
20202407138,95413,1,80000
20202407138,95416,1,50000
20202407141,95412,1,180000
20202407141,95413,1,150000
20202407141,95415,1,60000
20202407529,95411,1,650000
20202407529,95413,1,250000
20202407529,95415,1,100000
20204407926,95411,1,170000
20204407926,95415,1,40000
20204407932,95411,1,240000
20204407932,95415,1,80000
20204407936,95413,1,50000
20205408726,93311,1,700000
20205408726,93312,1,500000
20205408726,95411,1,600000
20205408726,95422,1,300000
20205408729,94212,1,800000
20205408734,93311,1,1200000
20205408734,94112,1,2000000
20205408734,95411,1,360000
20205408734,95412,1,400000
20205408735,94112,1,2000000
20205408735,95411,1,340000
20205408735,95418,1,150000
20205408735,95422,1,200000
20205408738,93311,1,600000
20205408738,95211,1,100000
20205408741,93311,1,1000000
20214411538,95415,1,50000
20215411929,93311,1,400000
20215411929,94112,1,2000000
20215411929,94216,1,750000
20215411932,94113,1,300000
20215411932,95416,1,580000
20215411938,95412,1,200000
20216412326,93113,1,2500000
20216412326,93314,1,2000000
20216412329,93311,1,800000
20216412329,95411,1,180000
20216412329,95412,1,150000
20216412329,95414,1,800000
20216412329,95418,1,150000
20216412338,95411,1,380000
20216412338,95413,1,80000
20216412338,95415,1,60000
20216412338,95419,1,500000
20218413129,95415,1,50000
20218413129,95418,1,140000
20218413135,93311,1,500000
20218413135,95413,1,100000
20219413526,95122,1,150000
20219413526,95415,1,80000
20219413526,95418,1,300000
20219413526,95419,1,250000
20219413541,95411,1,500000
20219413541,95413,1,100000
20222414726,93114,1,500000
20222414726,95122,1,250000
20222414726,95411,1,380000
20222414726,95415,1,140000
20222414726,95416,1,280000
20222414726,95418,1,150000
20222414729,93113,1,400000
20222414729,95122,1,300000
20222414729,95411,1,350000
20222414729,95413,1,80000
20222414729,95415,1,120000
20222414729,95419,1,130000
20222414729,95425,1,190000
20222414735,95411,1,250000
20222414735,95415,1,100000
20222414735,95418,1,500000
20222414735,95425,1,150000
20222414738,93114,1,2500000
20222414738,95411,1,1500000
20222414738,95413,1,200000
20222414738,95415,1,170000
20222414738,95416,1,150000
20222414738,95422,1,250000
20222414738,95425,1,540000
20222414741,95413,1,500000
20223415125,93114,1,2000000
20223415129,95411,1,800000
20223415129,95413,1,150000
20223415129,95419,1,200000
20223415136,95411,1,500000
20223415136,95417,1,500000
20223415138,95413,1,80000
20223415141,95411,1,200000
20225415541,94112,1,2000000
20225415930,95411,1,700000
20225415930,95413,1,300000
20302416731,95411,1,150000
20302416731,95414,1,100000
20302417127,94216,1,400000
20302417127,95413,7,30000
20303417526,93114,1,550000
20303417938,95415,7,60000
20303417938,95418,7,85000
20305418327,95411,1,300000
20305418341,93113,1,2000000
20305418738,93114,1,700000
20306419528,95411,1,180000
20306419528,95413,1,100000
20306419533,95415,1,25000
20306419533,95425,1,200000
20306419538,95413,1,60000
20306419538,95425,1,150000
20307419932,93113,1,400000
20310420728,95415,1,120000
20311421141,95415,1,100000
20311421141,95418,1,150000
20311421541,95411,1,400000
20311421541,95415,1,300000
20312421925,95411,1,100000
20312421932,95411,1,120000
20312421932,95415,1,40000
20312421941,93114,1,500000
20312421941,95411,1,180000
20312421941,95413,1,75000
20312421941,95415,1,30000
20312421941,95425,1,250000
20313422328,95411,1,600000
20313422328,95413,1,200000
20313422341,93114,1,1200000
20313422727,95312,1,200000
20313422741,95411,1,160000
20313422741,95415,1,30000
20313422741,95418,1,80000
20314423136,93113,1,300000
20314423138,95411,1,300000
20314423138,95413,1,200000
20314423138,95415,1,200000
20316423935,93114,1,600000
20319424333,94216,1,600000
20320424729,95411,1,80000
20320424729,95413,1,40000
20320424729,95416,1,25000
20320424738,95413,1,50000
20320425126,95411,1,150000
20320425127,95411,1,150000
20320425127,95413,1,100000
20320425135,95411,1,80000
20320425135,95413,1,50000
20320425138,95411,1,200000
20320425138,95413,1,80000
20320425138,95415,1,35000
20320425138,95418,1,70000
20320425138,95425,1,200000
20321425532,93114,1,3500000
20325427141,93114,1,1500000
20326427941,95413,1,50000
20401428226,94216,1,500000
20401428226,95411,1,500000
20401428226,95413,1,200000
