Address,code,purchased,value
10001000226,83112,1,100000
10001000226,83114,1,100000
10003003229,83112,1,140000
10003003229,83114,1,290000
10003003229,83115,1,500000
10011009725,83114,1,150000
10001000232,83112,1,124000
10001000232,83114,1,158000
10001000232,83115,1,500000
10001000235,83112,1,95000
10001000235,83114,1,240000
10003003219,83112,1,500000
10003003219,83114,1,1000000
10003003219,83115,1,1000000
10005004624,83112,1,80000
10005004624,83114,1,130000
10011009720,83112,1,150000
10011009720,83114,1,600000
10011009735,83112,1,120000
10011009735,83114,1,300000
10011009729,83114,1,150000
10011009721,83112,1,250000
10011009721,83114,1,200000
10011009721,83115,1,180000
10001000230,83112,1,100000
10001000230,83114,1,190000
10001001535,83112,1,75000
10001001535,83114,1,200000
10001001535,83115,1,350000
10003003235,83112,1,1000000
10003003235,83114,1,300000
10001001523,83112,1,99000
10001001523,83114,1,280000
10003003232,83112,1,780000
10003003232,83114,1,250000
10003003232,83115,1,1000000
10011009732,83112,1,220000
10011009732,83114,1,100000
10011009732,83116,1,100000
10001001532,83112,1,125000
10001001532,83114,1,285000
10007007226,83112,1,300000
10001001520,83112,1,115000
10001001520,83114,1,250000
10001001520,83115,1,480000
10001000221,83112,1,85000
10001000221,83114,1,200000
10004004227,83114,1,500000
10009008530,83112,1,160000
10009008530,83114,1,90000
10009008530,83115,1,150000
10004004232,83112,1,150000
10004004232,83114,1,50000
10005004635,83114,1,40000
10005004632,83112,1,82000
10003003227,83112,1,195000
10003003227,83114,1,320000
10007007222,83112,1,250000
10007007222,83114,1,200000
10007007222,83115,1,300000
10009008524,83112,1,700000
10006005935,83112,1,120000
10006005935,83114,1,250000
10006005935,83115,1,300000
10006005932,83112,1,70000
10006005932,83114,1,60000
10004004235,83112,1,560000
10004004235,83114,1,470000
10004004235,83115,1,400000
10005004625,83112,1,370000
10005004625,83114,1,300000
10009008520,83112,1,100000
10009008520,83114,1,500000
10009008520,83115,1,400000
10010009325,83111,1,200000
10010009325,83113,1,200000
10010009325,83114,1,400000
10010009332,83114,1,100000
10010009329,83112,1,300000
10010009329,83114,1,50000
10010009329,83115,1,150000
10007007229,83112,1,500000
10007007229,83114,1,500000
10007007229,83115,1,150000
10006005930,83114,1,100000
10006005930,83115,1,150000
10007007235,83112,1,520000
10007007235,83114,1,400000
10006006830,83112,1,150000
10006006830,83114,1,100000
10006006832,83112,1,80000
10006006832,83114,1,100000
10006006832,83115,1,200000
10006006823,83112,1,500000
10006006823,83114,1,250000
10006006827,83114,1,200000
10006006827,83115,1,200000
10010009335,83112,1,100000
10010009335,83114,1,150000
10010009322,83112,1,200000
10010009322,83114,1,150000
10010009322,83115,1,300000
10002002820,83112,1,100000
10002002820,83114,1,120000
10002002820,83115,1,180000
10002002832,83112,1,500000
10002002832,83114,1,300000
10002002832,83115,1,900000
10002002824,83112,1,150000
10002002824,83114,1,250000
10002002824,83115,1,200000
10010009321,83112,1,70000
10010009321,83114,1,150000
10001001924,83112,1,90000
10001001924,83114,1,140000
10001001935,83112,1,88000
10001001935,83114,1,110000
10001001935,83115,1,500000
10001001925,83112,1,115000
10001001925,83114,1,300000
10001001925,83115,1,500000
10001001927,83112,1,90000
10001001927,83114,1,195000
10001001927,83115,1,400000
10001001920,83112,1,100000
10001001920,83114,1,250000
10001001920,83115,1,700000
10001001527,83112,1,115000
10001001527,83114,1,190000
10005004627,83112,1,80000
10005004627,83114,1,1500000
10005004627,83115,1,600000
10001001528,83112,1,90000
10001001528,83114,1,160000
10001001528,83115,1,400000
10009008532,83112,1,300000
10009008532,83114,1,100000
10006005928,83112,1,500000
10006005928,83114,1,300000
10006005928,83116,1,100000
10009008132,83112,1,500000
10009008132,83114,1,80000
10009008132,83115,1,300000
10009008128,83112,1,150000
10009008128,83114,1,100000
10009008128,83115,1,300000
10013010635,83112,1,100000
10013010635,83114,1,280000
10013010635,83115,1,300000
10013010626,83114,1,600000
10013010626,83115,1,600000
10006005526,83112,1,250000
10006005526,83114,1,200000
10006005526,83115,1,200000
10006005522,83112,1,125000
10006005522,83114,1,200000
10006005532,83112,1,250000
10006005532,83114,1,400000
10006005532,83115,1,350000
10006005523,83112,1,220000
10006005523,83114,1,450000
10006005530,83112,1,400000
10006005530,83114,1,250000
10013010632,83112,1,300000
10013010632,83114,1,250000
10013010632,83115,1,600000
10006005535,83112,1,450000
10006005535,83114,1,1360000
10006005535,83115,1,200000
10013010623,83114,1,100000
10013010622,83114,1,260000
10013010622,83115,1,300000
10001000625,83112,1,130000
10001000625,83114,1,175000
10001000619,83112,1,90000
10001000619,83114,1,210000
10001000622,83112,1,100000
10001000622,83114,1,200000
10001000622,83115,1,620000
10005004619,83112,1,150000
10005004619,83114,1,1100000
10005004619,83115,1,250000
10001000635,83112,1,99000
10001000635,83114,1,125000
10001000627,83112,1,140000
10001000627,83114,1,350000
10001000627,83115,1,1000000
10009008121,83112,1,450000
10009008121,83114,1,400000
10009008121,83115,1,500000
10009008123,83112,1,120000
10009008123,83114,1,150000
10009008123,83115,1,200000
10009008135,83112,1,250000
10009008135,83114,1,250000
10009008135,83115,1,320000
10006006322,83114,1,400000
10006006321,83112,1,270000
10006006321,83114,1,300000
10006006321,83115,1,600000
10010008922,83112,1,300000
10010008922,83114,1,150000
10010008922,83115,1,200000
10005005135,83114,1,500000
10005005135,83115,1,300000
10012010120,83112,1,350000
10012010120,83114,1,100000
10012010120,83115,1,300000
10006006332,83112,1,450000
10006006332,83114,1,700000
10010008932,83112,1,1200000
10010008932,83114,1,400000
10010008932,83115,1,1500000
10010008926,83114,1,250000
10010008926,83115,1,300000
10007007722,83112,1,60000
10007007722,83114,1,150000
10007007722,83115,1,450000
10007007723,83112,1,50000
10007007723,83114,1,150000
10007007725,83112,1,150000
10007007725,83114,1,200000
10007007725,83115,1,1000000
10007007732,83112,1,150000
10007007732,83114,1,100000
10007007732,83115,1,250000
10010008923,83112,1,280000
10010008923,83114,1,100000
10010008929,83114,1,150000
10010008929,83115,1,250000
10010008935,83112,1,500000
10010008935,83114,1,600000
10010008935,83115,1,300000
10012010123,83112,1,200000
10012010123,83114,1,220000
10012010123,83115,1,240000
10001001120,83112,1,100000
10001001120,83114,1,275000
10001001120,83115,1,950000
10004003826,83112,1,140000
10004003826,83114,1,250000
10004003826,83115,1,600000
10007007735,83112,1,330000
10007007735,83114,1,300000
10007007735,83115,1,400000
10004003832,83112,1,530000
10004003832,83114,1,800000
10001001128,83112,1,90000
10001001128,83114,1,220000
10001001128,83115,1,400000
10005005126,83112,1,500000
10007007730,83112,1,120000
10007007730,83114,1,300000
10007007730,83115,1,400000
10007007223,83112,1,130000
10007007223,83114,1,100000
10001002432,83112,1,770000
10001002432,83114,1,245000
10001002432,83115,1,750000
10006006330,83112,1,150000
10006006330,83114,1,160000
10006006330,83115,1,1500000
10004003823,83112,1,275000
10004003823,83114,1,100000
10004003829,83112,1,680000
10005005124,83112,1,400000
10005005124,83114,1,650000
10005005124,83115,1,400000
10004003822,83112,1,150000
10004003822,83114,1,300000
10006006335,83114,1,500000
10006006335,83115,1,1000000
10004003835,83112,1,113000
10004003835,83114,1,200000
10012010135,83112,1,150000
10012010135,83114,1,50000
10001002425,83112,1,115000
10001002425,83114,1,200000
10001002425,83115,1,800000
10001002430,83112,1,100000
10001002430,83114,1,260000
10001002423,83112,1,100000
10001002423,83114,1,200000
10012010132,83112,1,180000
10012010132,83114,1,800000
10012010132,83116,1,600000
10001001135,83112,1,125000
10001001135,83114,1,265000
10006005921,83114,1,250000
10002002829,83112,1,189000
10002002829,83114,1,270000
10002002829,83116,1,100000
10013010627,83112,1,130000
10013010627,83114,1,300000
10013010627,83116,1,100000
10009008129,83112,1,300000
10009008129,83114,1,500000
10009008129,83116,1,100000
10005005120,83114,1,700000
10005005120,83116,1,100000
10004004223,83112,1,120000
10004004223,83114,1,200000
10004004223,83115,1,800000
10001002435,83112,1,85000
10001002435,83114,1,290000
10012010128,83114,1,500000
10012010128,83115,1,150000
10001001132,83112,1,60000
10001001132,83114,1,150000
10001001132,83115,1,500000
10012010129,83112,1,450000
10012010129,83114,1,1000000
10012010129,83115,1,500000
10001000632,83112,1,120000
10001000632,83114,1,200000
10001000632,83115,1,400000
10001001119,83112,1,124000
10001001119,83114,1,220000
