Address,code,purchased,value
20011394629,83114,1,400000
20011394626,83114,1,180000
20011394626,83115,1,200000
20011394623,83112,1,120000
20011394623,83114,1,1000000
20011394614,83114,1,200000
20012395829,83112,1,700000
20012395829,83114,1,200000
20009393019,83112,1,150000
20009393019,83114,1,350000
20012395826,83112,1,200000
20012395826,83114,1,100000
20009393026,83112,1,300000
20009393026,83114,1,150000
20007391817,83112,1,250000
20006389426,83112,1,300000
20006389426,83114,1,250000
20006389421,83114,1,500000
20006389421,83115,1,900000
20006390620,83112,1,200000
20006390620,83114,1,1200000
20006390620,83115,1,400000
20009393017,83112,1,180000
20009393017,83114,1,120000
20009393015,83112,1,140000
20009393015,83114,1,250000
20002385813,83112,1,170000
20002385814,83112,1,180000
20002385814,83114,1,200000
20002385819,83112,1,500000
20002385819,83114,1,500000
20002385823,83112,1,300000
20002385823,83114,1,200000
20002385826,83112,1,500000
20002385826,83114,1,200000
20002385826,83115,1,130000
20013397023,83114,1,400000
20013397023,83115,1,300000
20013397029,83112,1,400000
20013397029,83114,1,500000
20006390617,83114,1,500000
20006390617,83115,1,100000
20003387016,83112,1,100000
20003387029,83112,1,350000
20003387029,83114,1,350000
20003387022,83114,1,300000
20003387026,83112,1,200000
20003387026,83114,1,300000
20009393021,83114,1,350000
20007391814,83112,1,620000
20007391814,83114,1,200000
20007391814,83115,1,250000
20007391826,83112,1,250000
20001384229,83112,1,115000
20001384229,83114,1,140000
20001384620,83112,1,110000
20001384620,83114,1,160000
20001384626,83112,1,65000
20001384626,83114,1,100000
20001385423,83112,1,175000
20001385423,83114,1,270000
20001385423,83115,1,150000
20001385426,83112,1,150000
20001385426,83115,1,20000
20006390629,83112,1,120000
20006390629,83114,1,150000
20010393414,83112,1,50000
20010393429,83112,1,350000
20010393429,83114,1,100000
20006389413,83114,1,400000
20010393419,83114,1,800000
20010393423,83112,1,80000
20010393423,83114,1,150000
20010393426,83112,1,400000
20010393426,83114,1,200000
20012395817,83114,1,70000
20012395817,83115,1,210000
20012395816,83112,1,260000
20012395816,83114,1,120000
20007391823,83114,1,300000
20007391821,83114,1,1500000
20007391821,83115,1,500000
20011394613,83114,1,100000
20013397026,83112,1,100000
20013397026,83114,1,150000
20009393029,83114,1,300000
20009393029,83115,1,300000
20013397016,83114,1,140000
20013397016,83115,1,10000
20006389416,83112,1,220000
