Address,code,purchased,value
20011394629,121113,1,350000
20011394629,121311,1,100000
20011394629,121319,1,150000
20011394629,121333,1,100000
20011394629,121337,1,150000
20011394629,121341,1,150000
20011394629,123216,1,30000
20011394629,123227,1,10000
20011394626,121113,1,150000
20011394626,121311,1,100000
20011394626,121333,1,400000
20011394626,121337,1,200000
20011394626,121341,1,200000
20011394626,123227,1,20000
20011394623,121113,1,260000
20011394623,121354,1,240000
20011394623,123227,1,180000
20011394614,121311,1,100000
20011394614,121319,1,100000
20011394614,121333,1,120000
20011394614,121351,1,200000
20011394614,121354,1,400000
20011394614,123216,1,90000
20011394614,123227,1,50000
20002385813,121354,1,70000
20009393019,121113,1,200000
20012395826,121113,1,80000
20012395826,121319,1,200000
20012395826,121333,1,90000
20012395826,121354,1,100000
20009393026,121113,1,250000
20009393026,121319,1,45000
20009393026,121333,1,130000
20009393026,121337,1,160000
20009393026,121341,1,150000
20009393026,121355,1,200000
20009393026,123227,1,60000
20007391817,121341,1,120000
20007391817,121354,1,100000
20007391817,123216,1,70000
20006389426,121113,1,200000
20006389421,121111,1,150000
20006389421,121113,1,350000
20006389421,121337,1,180000
20006389421,121341,1,400000
20006389421,121353,1,160000
20009393015,121113,1,200000
20009393015,121319,1,42000
20009393015,121333,1,160000
20009393015,121337,1,150000
20009393015,121354,1,120000
20003387026,121113,1,200000
20003387026,121337,1,340000
20003387026,121341,1,230000
20003387026,121354,1,400000
20009393021,121354,1,120000
20006390629,121113,1,150000
20006390629,121311,1,100000
20006390629,121354,1,150000
20006390617,121319,1,100000
20006390617,121333,1,200000
20006390617,121337,1,300000
20006390617,121354,1,120000
20003387016,121113,1,150000
20003387016,121354,1,100000
20003387029,121113,1,300000
20003387029,121333,1,80000
20003387029,121337,1,150000
20003387029,121353,1,120000
20003387029,121354,1,200000
20003387022,121311,1,150000
20003387022,121353,1,120000
20003387022,121354,1,100000
20010393414,121354,1,200000
20010393429,121354,1,250000
20006389413,121333,1,95000
20006389413,121337,1,170000
20006389413,121353,1,340000
20006389413,121354,1,100000
20006389416,121111,1,200000
20006389416,121113,1,300000
20006389416,121312,1,65000
20006389416,121353,1,160000
20006389416,121354,1,70000
20006389424,121113,1,200000
20006389424,121312,1,70000
20006389424,121337,1,120000
20006389424,121353,1,160000
20004388220,121111,1,200000
20004388220,121319,1,35000
20004388220,121333,1,160000
20004388220,121337,1,160000
20004388220,121354,1,250000
20004388229,121113,1,100000
20004388229,121319,1,36000
20004388229,121333,1,120000
20004388229,121337,1,75000
20004388229,121341,1,200000
20004388229,121354,1,170000
20007391829,121113,1,80000
20007391829,121319,1,100000
20007391829,121333,1,90000
20007391829,121354,1,100000
20012395822,121113,1,100000
20012395822,121347,1,250000
20012395822,121353,1,3500000
20012395822,121354,1,300000
20012395823,121113,1,50000
20012395823,123227,1,50000
20012395817,121113,1,100000
20012395816,121337,1,300000
20012395816,121341,1,150000
20012395816,121347,1,50000
20007391823,121113,1,50000
20007391823,121316,1,40000
20007391823,121336,1,300000
20007391821,121311,1,250000
20007391821,121353,1,60000
20011394613,121113,1,100000
20011394613,121311,1,200000
20011394613,121337,1,120000
20009393029,121353,1,150000
20009393029,121354,1,100000
20013397016,121113,1,100000
20013397016,121311,1,200000
20013397016,121337,1,120000
20013397016,121353,1,60000
20013397016,121354,1,10000
20001384613,121311,1,159000
20001384613,121312,1,165000
20001384613,121337,1,85000
20001384613,121354,1,100000
20001384616,121311,1,230000
20001384616,121312,1,240000
20001384616,121337,1,80000
20001384616,121354,1,125000
20001384616,123213,1,480000
20010394220,121113,1,200000
20010394220,121311,1,100000
20010394220,121333,1,130000
20010394220,121346,1,200000
20010394220,121354,1,120000
20010394223,121113,1,150000
20010394223,121319,1,80000
20010394223,121333,1,90000
20010394223,121353,1,100000
20010394223,121354,1,100000
20010394229,121319,1,210000
20010394229,121333,1,120000
20010394229,123216,1,20000
20010394226,121113,1,450000
20010394226,121319,1,150000
20010394226,121333,1,100000
20001384626,121311,1,115000
20001384626,121312,1,125000
20001384626,121354,1,85000
20001385423,121111,1,150000
20001385423,121113,1,350000
20001385423,121319,7,42000
20001385423,121333,7,160000
20001385423,121337,1,180000
20001385423,121353,7,160000
20001385423,121354,7,180000
20001385426,121113,1,100000
20007391814,121312,1,70000
20007391814,121337,1,180000
20007391814,121353,1,160000
20007391814,121354,1,140000
20007391826,121354,1,200000
20001384229,121311,1,165000
20001384229,121312,1,140000
20001384229,121337,1,95000
20001384229,121354,1,112000
20001384620,121311,1,185000
20001384620,121312,1,195000
20001384620,121319,1,50000
20001384620,121333,1,125000
